GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,LVA,Latvia,,FMLE,Female,,16.8,16.75401,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,LVA,Latvia,,BTSX,Both sexes,,14.8,14.81556,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MDA,Republic of Moldova,,MLE,Male,,11.2,11.20248,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MDA,Republic of Moldova,,FMLE,Female,,14,14.00697,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MDG,Madagascar,,BTSX,Both sexes,,12.7,12.72186,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,MDV,Maldives,,MLE,Male,,14.6,14.64921,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,MEX,Mexico,,FMLE,Female,,17.4,17.35772,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,MEX,Mexico,,BTSX,Both sexes,,16.5,16.48595,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MLI,Mali,,MLE,Male,,11.1,11.11969,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MLT,Malta,,BTSX,Both sexes,,18.5,18.50101,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MNE,Montenegro,,FMLE,Female,,16.3,16.31742,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MOZ,Mozambique,,MLE,Male,,11.8,11.76027,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MRT,Mauritania,,BTSX,Both sexes,,12.1,12.07192,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MWI,Malawi,,FMLE,Female,,13.2,13.24927,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,NAM,Namibia,,MLE,Male,,11.3,11.33635,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,NER,Niger,,BTSX,Both sexes,,11.4,11.40601,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,NIC,Nicaragua,,FMLE,Female,,17.4,17.43965,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,NOR,Norway,,MLE,Male,,17.3,17.32295,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,NPL,Nepal,,BTSX,Both sexes,,12.5,12.54008,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,OMN,Oman,,FMLE,Female,,15.3,15.34193,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,PAN,Panama,,MLE,Male,,16.8,16.83001,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,PER,Peru,,BTSX,Both sexes,,16.4,16.44404,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,PNG,Papua New Guinea,,FMLE,Female,,14.1,14.09911,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,MLE,Male,,11.1,11.14674,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,PRT,Portugal,,BTSX,Both sexes,,18.5,18.5242,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,QAT,Qatar,,FMLE,Female,,15.1,15.05324,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,RUS,Russian Federation,,MLE,Male,,11.2,11.16921,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,RWA,Rwanda,,BTSX,Both sexes,,13.4,13.40661,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,SDN,Sudan,,FMLE,Female,,12.9,12.87776,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,SGP,Singapore,,MLE,Male,,18.3,18.3252,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COD,Democratic Republic of the Congo,,MLE,Male,,11.7,11.73703,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COG,Congo,,FMLE,Female,,13.1,13.08377,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,Colombia,,FMLE,Female,,17.3,17.2963,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,COM,Comoros,,FMLE,Female,,12.9,12.87927,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CPV,Cabo Verde,,BTSX,Both sexes,,13.9,13.9119,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,CRI,Costa Rica,,BTSX,Both sexes,,18.2,18.21717,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,CUB,Cuba,,BTSX,Both sexes,,17.1,17.07239,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,CZE,Czechia,,MLE,Male,,14.1,14.06562,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,Germany,,MLE,Male,,16.8,16.83212,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,DJI,Djibouti,,MLE,Male,,12.7,12.71481,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DNK,Denmark,,FMLE,Female,,18.9,18.87385,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,DOM,Dominican Republic,,FMLE,Female,,17.7,17.69164,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,ECU,Ecuador,,BTSX,Both sexes,,17.7,17.68058,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,EGY,Egypt,,BTSX,Both sexes,,12,11.98445,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,EST,Estonia,,MLE,Male,,13.3,13.2751,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ETH,Ethiopia,,MLE,Male,,12.5,12.50862,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,FJI,Fiji,,FMLE,Female,,13.5,13.4531,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,France,,FMLE,Female,,21.3,21.27608,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GAB,Gabon,,BTSX,Both sexes,,13.4,13.38755,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,BTSX,Both sexes,,18.8,18.76563,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GIN,Guinea,,MLE,Male,,10.8,10.84584,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GMB,Gambia,,MLE,Male,,11.1,11.09582,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,GNQ,Equatorial Guinea,,FMLE,Female,,14.2,14.18907,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,GRC,Greece,,FMLE,Female,,19.7,19.70919,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,GRD,Grenada,,BTSX,Both sexes,,14.2,14.20138,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,GTM,Guatemala,,BTSX,Both sexes,,15.2,15.18967,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,GUY,Guyana,,BTSX,Both sexes,,12.9,12.85664,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,HRV,Croatia,,MLE,Male,,13.8,13.75365,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,HTI,Haiti,,MLE,Male,,7,6.96932,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,HUN,Hungary,,MLE,Male,,12.3,12.31167,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IDN,Indonesia,,FMLE,Female,,13.3,13.28274,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IND,India,,FMLE,Female,,12.7,12.70147,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,IRL,Ireland,,FMLE,Female,,19.6,19.64873,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,IRN,Iran (Islamic Republic of),,BTSX,Both sexes,,14.3,14.25871,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,IRQ,Iraq,,BTSX,Both sexes,,12.9,12.86236,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ISL,Iceland,,BTSX,Both sexes,,19.1,19.1224,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ITA,Italy,,MLE,Male,,18,17.98708,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AMR,Americas,,JAM,Jamaica,,MLE,Male,,16.1,16.13532,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,JOR,Jordan,,MLE,Male,,13.7,13.68372,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,JPN,Japan,,FMLE,Female,,22.4,22.36692,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,KAZ,Kazakhstan,,FMLE,Female,,14.4,14.44697,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,KEN,Kenya,,FMLE,Female,,14.4,14.42119,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,KGZ,Kyrgyzstan,,BTSX,Both sexes,,13.5,13.48262,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,KHM,Cambodia,,BTSX,Both sexes,,12.2,12.23967,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,KWT,Kuwait,,MLE,Male,,12.6,12.64176,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,MLE,Male,,11.4,11.39776,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,LBR,Liberia,,FMLE,Female,,11.6,11.63034,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,LBY,Libya,,FMLE,Female,,14.1,14.12351,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,LKA,Sri Lanka,,BTSX,Both sexes,,15.5,15.52569,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,LSO,Lesotho,,BTSX,Both sexes,,11.5,11.47032,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,LVA,Latvia,,MLE,Male,,12.1,12.1373,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,MAR,Morocco,,MLE,Male,,13.8,13.81896,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MDG,Madagascar,,FMLE,Female,,13.2,13.17748,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,MDV,Maldives,,FMLE,Female,,15.3,15.27522,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,EUR,Europe,,MKD,Republic of North Macedonia,,BTSX,Both sexes,,14.5,14.5133,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MLI,Mali,,BTSX,Both sexes,,11.2,11.21299,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,MMR,Myanmar,,MLE,Male,,11.1,11.06702,,,,,
